#group,false,false,true,true,false,false,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string
#default,_result,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,component,id,name,source
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.016Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.016Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.016Z,0.41071885261347707,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.016Z,0.9117620435770888,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.116Z,1.4319545198660086,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.116Z,0.6480572232827944,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.116Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.116Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.116Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.116Z,0.4115143586051085,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.116Z,0.9114032766354453,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.216Z,1.4341543913839396,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.216Z,0.6505612844844023,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.216Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.216Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.216Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.216Z,0.4123095512106546,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.216Z,0.9110438156205598,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.316Z,1.4363498891422304,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.316Z,0.6530691813702695,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.316Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.316Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.316Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.316Z,0.4131044298245415,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.316Z,0.9106836608061772,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.416Z,1.4385410064530142,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.416Z,0.655580906300907,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.416Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.416Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.416Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.416Z,0.4138989938414346,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.416Z,0.9103228124665712,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.516Z,1.4407277366417675,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.516Z,0.6580964516251653,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.516Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.516Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.516Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.516Z,0.4146932426562388,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.516Z,0.9099612708765434,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.616Z,1.442910073047331,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.616Z,0.6606158096802568,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.616Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.616Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.616Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.616Z,0.4154871756640991,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.616Z,0.9095990363114235,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.716Z,1.4450880090219296,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.716Z,0.6631389727917801,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.716Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.716Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.716Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.716Z,0.416280792260401,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.716Z,0.9092361090470688,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.816Z,1.4472615379311924,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.816Z,0.6656659332737429,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.816Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.816Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.816Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.816Z,0.4170740918407709,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.816Z,0.9088724893598642,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.916Z,1.4494306531541736,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.916Z,0.6681966834285852,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.916Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.916Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.916Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.916Z,0.41786707380107657,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:18.916Z,0.908508177526722,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.016Z,1.4515953480833719,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.016Z,0.670731215547203,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.016Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.016Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.016Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.016Z,0.4186597375374279,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.016Z,0.9081431738250815,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.116Z,1.4537556161247511,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.116Z,0.6732695219089722,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.116Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.116Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.116Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.116Z,0.41945208244617693,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.116Z,0.9077774785329088,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.216Z,1.4559114506977604,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.216Z,0.6758115947817711,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.216Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.216Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.216Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.216Z,0.42024410792391853,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.216Z,0.907411091928697,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.316Z,1.4580628452353537,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.316Z,0.6783574264220051,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.316Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.316Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.316Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.316Z,0.42103581336749074,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.316Z,0.907044014291465,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.416Z,1.46020979318401,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.416Z,0.6809070090746295,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.416Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.416Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.416Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.416Z,0.42182719817397574,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.416Z,0.906676245900759,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.516Z,1.4623522880037534,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.516Z,0.6834603349731734,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.516Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.516Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.516Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.516Z,0.4226182617406993,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.516Z,0.9063077870366502,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.616Z,1.4644903231681734,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.616Z,0.6860173963397631,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.616Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.616Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.616Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.616Z,0.42340900346523214,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.616Z,0.9059386379797361,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.716Z,1.466623892164444,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.716Z,0.6885781853851465,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.716Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.716Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.716Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.716Z,0.4241994227453901,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.716Z,0.9055687990111397,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.816Z,1.4687529884933441,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.816Z,0.6911426943087158,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.816Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.816Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.816Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.816Z,0.4249895189792344,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.816Z,0.9051982704125098,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.916Z,1.470877605669277,value,pose_position_X,navigation,56867,pose_position_X,rover
,,1,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.916Z,0.6937109152985322,value,pose_position_Y,navigation,90704,pose_position_Y,rover
,,2,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.916Z,0,value,pose_position_Z,navigation,27655,pose_position_Z,rover
,,3,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.916Z,0,value,pose_orientation_X,navigation,68279,pose_orientation_X,rover
,,4,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.916Z,0,value,pose_orientation_Y,navigation,73304,pose_orientation_Y,rover
,,5,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.916Z,0.4257792915650725,value,pose_orientation_Z,navigation,58391,pose_orientation_Z,rover
,,6,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:19.916Z,0.9048270524660197,value,pose_orientation_W,navigation,54720,pose_orientation_W,rover
,,0,2025-07-02T21:34:29.616Z,2025-07-02T21:39:29.616Z,2025-07-02T21:35:20.016Z,1.47299773722029,value,pose_position_X,navigation,56867,pose_position_X,rover
